timestamp,temperature,ph,turbidity
2026-08-24 10:55:19+00:00,30.375,4.0223,1
2026-08-24 10:56:19+00:00,30.375,4.18446,1
2026-08-24 10:57:19+00:00,30.375,3.87027,1
2026-08-24 10:59:11+00:00,30.4375,4.47027,1
2026-08-24 11:00:11+00:00,30.4375,3.86824,1
2026-08-24 11:01:11+00:00,30.5,3.81149,1
2026-08-24 11:02:11+00:00,30.4375,4.37905,1
2026-08-24 11:03:11+00:00,30.4375,4.58784,1
2026-08-24 11:05:18+00:00,30.4375,4.18446,1
2026-08-24 11:06:18+00:00,30.4375,4.07703,1
2026-08-24 11:07:18+00:00,30.375,4.60405,1
2026-08-24 11:08:18+00:00,30.4375,4.47838,1
2026-08-24 11:09:18+00:00,30.375,4.41149,1
2026-08-24 11:10:18+00:00,30.375,3.89662,1
2026-08-24 11:11:18+00:00,30.375,3.87635,1
2026-08-24 11:12:18+00:00,30.375,4.24932,1
2026-08-24 11:13:20+00:00,30.3125,3.88851,1
2026-08-24 11:14:18+00:00,30.3125,4.20068,1
2026-08-24 11:15:18+00:00,30.375,3.76892,1
2026-08-24 11:16:18+00:00,30.375,4.55541,1
2026-08-24 11:17:18+00:00,30.375,3.81757,1
2026-08-24 11:18:18+00:00,30.375,3.94932,1
2026-08-24 11:19:18+00:00,30.375,4.10946,1
2026-08-24 11:20:18+00:00,30.4375,4.20878,1
2026-08-24 11:21:18+00:00,30.4375,4.2027,1
2026-08-24 11:22:18+00:00,30.4375,4.46419,1
2026-08-24 11:23:18+00:00,30.5,4.08311,1
2026-08-24 11:24:18+00:00,30.5625,4.49257,1
2026-08-24 11:25:18+00:00,30.5,4.43378,1
2026-08-24 11:26:18+00:00,30.5,4.11351,1
2026-08-24 11:27:18+00:00,30.5,3.78514,1
2026-08-24 11:28:18+00:00,30.5625,4.46824,1
2026-08-24 11:29:18+00:00,30.5,3.90068,1
2026-08-24 11:30:18+00:00,30.4375,4.03243,1
2026-08-24 11:31:18+00:00,30.4375,4.27568,1
2026-08-24 11:32:18+00:00,30.4375,4.11149,1
2026-08-24 11:33:18+00:00,30.4375,4.49257,1
2026-08-24 11:34:18+00:00,30.375,3.82973,1
2026-08-24 11:35:18+00:00,30.375,4.45,1
2026-08-24 11:36:18+00:00,30.3125,4.46216,1
2026-08-24 11:37:18+00:00,30.3125,4.52905,1
2026-08-24 11:38:18+00:00,30.3125,4.04257,1
2026-08-24 11:39:18+00:00,30.25,4.27162,1
2026-08-24 11:40:18+00:00,30.25,4.27568,1
2026-08-24 11:41:18+00:00,30.1875,4.06081,1
2026-08-24 11:42:18+00:00,30.25,4.12162,1
2026-08-24 11:43:18+00:00,30.25,4.64257,1
2026-08-24 11:44:18+00:00,30.25,3.97162,1
2026-08-24 11:45:18+00:00,30.3125,3.90878,1
2026-08-24 11:46:18+00:00,30.3125,4.42162,1
2026-08-24 11:47:18+00:00,30.3125,4.24932,1
2026-08-24 11:48:18+00:00,30.3125,3.83581,1
2026-08-24 11:49:18+00:00,30.375,4.08514,1
2026-08-24 11:50:18+00:00,30.3125,4.13378,1
2026-08-24 11:51:18+00:00,30.25,4.51689,1
2026-08-24 11:52:18+00:00,30.25,4.41351,1
2026-08-24 11:53:18+00:00,30.25,3.95946,1
2026-08-24 11:54:18+00:00,30.25,4.10946,1
2026-08-24 11:55:18+00:00,30.1875,4.58986,1
2026-08-24 11:56:18+00:00,30.1875,4.23514,1
2026-08-24 11:57:18+00:00,30.1875,4.15405,1
2026-08-24 11:58:18+00:00,30.1875,4.37297,1
2026-08-24 11:59:18+00:00,30.1875,4.38514,1
2026-08-24 12:00:18+00:00,30.1875,4.72973,1
2026-08-24 12:01:18+00:00,30.25,4.38716,1
2026-08-24 12:02:18+00:00,30.25,3.96959,1
2026-08-24 12:03:18+00:00,30.1875,4.30405,1
2026-08-24 12:04:20+00:00,30.0625,4.41959,1
2026-08-24 12:05:18+00:00,30.0,3.87838,1
2026-08-24 12:06:18+00:00,29.8125,3.88041,1
2026-08-24 12:07:18+00:00,29.625,4.02635,1
2026-08-24 12:08:18+00:00,29.4375,4.04459,1
2026-08-24 12:09:18+00:00,29.25,4.22095,1
2026-08-24 12:10:18+00:00,29.0625,4.62838,1
2026-08-24 12:11:18+00:00,28.9375,4.22703,1
2026-08-24 12:12:18+00:00,28.8125,3.32703,1
2026-08-24 12:13:18+00:00,28.75,3.23784,1
2026-08-24 12:14:20+00:00,28.6875,3.73041,1
2026-08-24 12:15:18+00:00,28.6875,6.325,1
2026-08-24 12:16:18+00:00,28.6875,4.46014,1
2026-08-24 12:17:18+00:00,28.625,5.4027,1
2026-08-24 12:18:18+00:00,28.5625,3.4973,1
2026-08-24 12:19:18+00:00,28.5625,3.75878,1
2026-08-24 12:20:18+00:00,28.5,3.14054,1
2026-08-24 12:21:18+00:00,28.4375,3.59459,1
2026-08-24 12:22:19+00:00,28.375,4.11757,1
2026-08-24 12:23:18+00:00,28.3125,3.4527,1
2026-08-24 12:24:18+00:00,28.25,3.93919,1
2026-08-24 12:25:18+00:00,28.125,4.45203,1
2026-08-24 12:26:18+00:00,28.125,3.7973,1
2026-08-24 12:27:18+00:00,28.0625,3.68987,1
2026-08-24 12:28:18+00:00,28.0,4.54527,1
2026-08-24 12:29:18+00:00,27.9375,4.43176,1
2026-08-24 12:30:18+00:00,27.9375,4.02027,1
2026-08-24 12:31:18+00:00,27.875,4.675,1
2026-08-24 12:32:18+00:00,27.875,4.47027,1
2026-08-24 12:33:18+00:00,27.8125,4.36284,1
2026-08-24 12:34:18+00:00,27.8125,4.09324,1
2026-08-24 12:35:18+00:00,27.75,4.23716,1
2026-08-24 12:36:18+00:00,27.75,4.14595,1
2026-08-24 12:37:18+00:00,27.75,4.21284,1
2026-08-24 12:38:18+00:00,27.75,4.09527,1
2026-08-24 12:39:18+00:00,27.75,4.56554,1
2026-08-24 12:40:18+00:00,27.6875,4.04865,1
2026-08-24 12:42:18+00:00,27.625,4.20676,1
2026-08-24 12:43:18+00:00,27.625,4.19459,1
2026-08-24 12:44:19+00:00,27.5625,4.40743,1
2026-08-24 12:45:18+00:00,27.5625,4.79865,1
2026-08-24 12:46:18+00:00,27.5625,4.38919,1
2026-08-24 12:47:18+00:00,27.5625,4.16216,1
2026-08-24 12:48:18+00:00,27.5625,3.94122,1
2026-08-24 12:49:18+00:00,27.5,4.44189,1
2026-08-24 12:50:18+00:00,27.5,4.52095,1
2026-08-24 12:51:18+00:00,27.4375,4.63243,1
2026-08-24 12:52:18+00:00,27.4375,4.12162,1
2026-08-24 12:53:18+00:00,30.0625,4.225,1
2026-08-24 12:54:18+00:00,29.375,4.73378,1
2026-08-24 12:55:18+00:00,28.75,3.88851,1
2026-08-24 12:56:18+00:00,28.3125,4.07703,1
2026-08-24 12:57:18+00:00,28.0625,4.29595,1
2026-08-24 12:58:18+00:00,27.875,4.2777,1
2026-08-24 12:59:18+00:00,27.75,4.2777,1
2026-08-24 13:00:18+00:00,27.625,4.15203,1
2026-08-24 13:01:21+00:00,27.5625,4.86757,1
2026-08-24 13:02:18+00:00,27.5,4.43581,1
2026-08-24 13:03:18+00:00,27.4375,3.96959,1
2026-08-24 13:04:20+00:00,27.4375,4.08716,1
2026-08-24 13:05:18+00:00,27.4375,5.04189,1
2026-08-24 13:06:18+00:00,27.5,4.35878,1
2026-08-24 13:07:18+00:00,27.5,4.38716,1
2026-08-24 13:08:18+00:00,27.5,5.08243,1
2026-08-24 13:09:18+00:00,27.4375,4.3527,1
2026-08-24 13:10:18+00:00,27.375,4.6527,1
2026-08-24 13:11:18+00:00,27.4375,3.90676,1
2026-08-24 13:13:18+00:00,27.375,4.95878,1
2026-08-24 13:14:18+00:00,27.3125,4.43784,1
2026-08-24 13:15:20+00:00,27.375,5.13311,1
2026-08-24 13:16:18+00:00,27.375,4.03041,1
2026-08-24 13:17:18+00:00,27.375,5.34189,1
2026-08-24 13:18:18+00:00,27.4375,4.97703,1
2026-08-24 13:19:18+00:00,27.375,6.4527,1
2026-08-24 13:20:18+00:00,27.375,3.95541,1
2026-08-24 13:21:18+00:00,27.375,5.2446,1
2026-08-24 13:22:18+00:00,27.3125,4.61014,1
2026-08-24 13:23:18+00:00,27.3125,3.76892,1
2026-08-24 13:24:18+00:00,27.3125,4.61014,1
2026-08-24 13:25:18+00:00,27.25,4.21892,1
2026-08-24 13:26:18+00:00,27.3125,3.71622,1
2026-08-24 13:27:18+00:00,27.3125,5.27905,1
2026-08-24 13:28:18+00:00,27.3125,5.7777,1
2026-08-24 13:29:18+00:00,27.25,4.84527,1
2026-08-24 13:30:18+00:00,27.25,4.225,1
2026-08-24 13:31:18+00:00,27.25,5.90946,1
2026-08-24 13:32:18+00:00,27.1875,4.20878,1
2026-08-24 13:33:18+00:00,27.1875,4.91014,1
2026-08-24 13:34:18+00:00,27.125,4.30405,1
2026-08-24 13:35:18+00:00,27.125,3.97365,1
2026-08-24 13:36:18+00:00,27.125,4.43378,1
2026-08-24 13:37:18+00:00,27.0625,5.68649,1
2026-08-24 13:38:18+00:00,27.0625,5.45338,1
2026-08-24 13:39:18+00:00,27.0625,4.51892,1
2026-08-24 13:40:18+00:00,27.0625,4.21081,1
2026-08-24 13:41:18+00:00,27.0,4.14392,1
2026-08-24 13:42:20+00:00,27.0,4.16419,1
2026-08-24 13:43:18+00:00,26.9375,5.23649,1
2026-08-24 13:44:18+00:00,27.0,4.83108,1
2026-08-24 13:45:18+00:00,26.9375,5.07838,1
2026-08-24 13:46:19+00:00,26.9375,5.05405,1
2026-08-24 13:47:18+00:00,26.9375,3.97568,1
2026-08-24 13:48:18+00:00,26.9375,5.16554,1
2026-08-24 13:49:18+00:00,26.9375,4.01824,1
